Date,NOPAT
2008,20355008047
2009,34386490274
2010,20022963921
2011,12974905928
2012,80924801968
2013,-2014800968
2014,100274078710
2015,215280563210
2016,256986960498
2017,372282031222
2018,334409665561
2019,257363187358
2020,188301310591
2021,296141519021
2022,373968532915
