Date,NOPAT
2008,700304968000
2009,1188853263000
2010,2093579117000
2011,1167983801000
2012,349964246000
2013,846072196000
2014,1474256445000
2015,502343207000
2016,-1136650486000
2017,69588012000
2018,117506769000
2019,216517715000
2020,-1255661344000
2021,203030161000
2022,1128745396000
