Date,Sales
2008,1880744407000
2009,4365308721000
2010,4524877616000
2011,3150251815000
2012,4394477647000
2013,2771219331000
2014,3054330956000
2015,6252446533000
2016,6439779268000
2017,4841225074000
2018,5388200400000
2019,2075444024000
2020,3176645956000
2021,2097418366000
2022,5110781887000
